Gene,ISPP_AD,ISPP_AR,ISPP_XL,ISPP_PAE,HI,REC,CONS,RVIS,NET,GDI
MEA1,0.012667763893816386,0.018811429782987978,*,0.0,0.59479,0.27766,0.000001,0.2150807215,0.800905186959344,278.31327
ATG3,0.006340110253657107,0.0,*,0.0,0.34371,0.11934,1.526389326,0.0368911799,0.971291368297106,38.41144
MPRIP,0.006308076992915722,0.03160089116708419,*,0.016995602307537057,0.000001,0.000001,2.943310462,-1.3025415407,0.689520621889508,*
ATF6,0.024883956454239336,0.09420760938451767,*,0.07395062304670061,0.24087,0.27985,0.763730448,0.42259095,0.986471687580622,3604.57589
HDAC5,0.05644114106698644,0.036131216820813786,*,0.06645192449115636,0.42557,0.28748,2.649711886,-1.280491183,0.803911951021582,171.08527
HDAC4,0.7772784766981228,0.00637581207585665,*,0.04443208885411858,0.46692,0.30959,2.27272369,-2.848385772,0.894984326294856,143.07556
ATF5,0.0,0.00637323885985116,*,0.0,0.54803,0.13429,-0.07773788,0.062575634,0.927750417781306,167.4423
HDAC3,0.0,0.0,*,0.060716512586484715,0.96555,0.64888,3.337261273,-0.0292476112,0.945952036077367,98.72035
ATF4,0.01913632799462856,0.027497702865632846,*,0.020748899932303666,0.12249,0.5683,-1.476410584,1.021500656,0.997861227923178,2596.58697
HDAC2,0.09033034656771964,0.0,*,0.1420690174371097,0.95245,0.84052,2.993122591,-0.1192524841,1,722.29744
ATF3,0.04466446610871467,0.058989046689824104,*,0.14013095414307192,0.44816,0.56655,0.000001,0.1030302309,1,32.34224
ST8SIA6,0.012627175777552279,0.01874774633150535,*,0.028782671098408097,0.07431,0.11513,0.272928395,0.1966713907,0.316692020373924,421.51421
HDAC1,0.110405583972217,0.0,*,0.06957857981616221,0.99856,0.91877,2.808681795,-0.6924585987,0.811005050809778,496.44795
FAAH,0.012416977559412982,0.10960158109488578,*,0.05282771300204808,0.11182,0.16192,1.266344735,-0.468351206,0.753998694134393,1643.89831
ST8SIA4,0.006422802304736781,0.0685536648209243,*,0.0,0.16759,0.11031,1.12602914,-0.3397150076,0.507941756390889,21.20035
ATF7,0.035027425194163825,0.03191012896361974,*,0.02641064047680171,0.26951,0.11887,1.474111201,-0.6483651047,0.993052338236734,3.94452
ST8SIA5,0.006338563463297897,0.012729622345497108,*,0.012578865980215867,0.17614,0.1014,2.210078294,-0.2037968257,0.369142712386647,86.55471
RGAG1,0.0,0.0,0.08077114150207987,0.0,0.000001,0.000001,0.745161859,0.4960139287,0.0427677875620066,280.21451
RGAG4,0.0,0.0,0.08366323973819415,0.006490053620824998,0.000001,0.000001,2.633865086,0.439181676,0.53917561279198,513.91623
SCN8A,0.7667397024410875,0.006156326151454831,*,0.03829916924779957,0.6031,0.25451,6.419004131,-1.7490066273,0.701698918388489,100.07778
HDAC9,0.08681452563937662,0.021999445573866513,*,0.05734586445422589,0.93284,0.71489,2.661860039,-1.0618103605,0.555253284447186,78.75617
HDAC8,0.018335850865663438,0.0,0.16392456871595054,0.04004663354823265,0.18055,0.12564,1.03639261,-0.2735762528,0.961173626727932,9.87212
HDAC7,0.0064338455584631955,0.07632093408908565,*,0.03485168069273488,0.000001,0.000001,1.059070499,-0.0385581368,0.868687187826807,940.4494
HDAC6,0.022207895139566447,0.0,0.8586887838618465,0.08967843089435819,0.1462,0.18896,2.665566982,0.0698529742,0.604327649144521,228.99662
HINT3,0.0,0.006369694292148779,*,0.0,0.04425,0.07782,0.000001,0.2132627603,0.401485721914837,22.25513
ATL2,0.006247400405481051,0.032931664509252785,*,0.0,0.50505,0.11563,1.356774918,-0.0678812493,0.0709460186891751,3458.2471
HP1BP3,0.00844674224234611,0.03255166153397144,*,0.05487209115856448,0.51974,0.16149,1.513538084,-0.2699351402,0.926129355080106,60.34656
ATL1,0.636937670316697,0.0,*,0.06168558436958848,0.58111,0.15924,2.237466254,-0.5822252308,0.452948452863353,12.62871
HINT1,0.07289501572043021,0.006339383678180741,*,0.032126808671667326,0.30498,0.21608,0.000001,-0.141298762,0.64492278774748,6.034
ATL3,0.6200240994759394,0.010534649670041748,*,0.006302571993301768,0.000001,0.000001,1.758670561,-0.1376585754,0.274866540632841,706.5004
HINT2,0.0,0.06568219189716629,*,0.03863157021528535,0.09753,0.08365,0.000001,-0.0751598784,0.800905186959344,29.71444
OR1N2,0.0,0.0,*,0.0,0.000001,0.000001,0.684081647,0.8635289951,0.0609888316885036,1107.72506
OR1N1,0.0,0.0,*,0.0,0.000001,0.000001,0.271337908,0.4850927243,0.00447058402745506,1720.71703
ALS2CR12,0.025597206555973362,0.025556482257872555,*,0.0,0.01855,0.05854,-1.783602205,-0.732911333,0.0176267632656902,59.99054
ACAD8,0.0,0.816889224474933,*,0.7098343255045743,0.02167,0.24964,0.094348191,-0.3801660072,0.992254211064972,100.42016
SCN7A,0.006323760646134823,0.031738371989343095,*,0.028025206878243603,0.07774,0.09397,-0.510061356,0.8597235134,0.189251230904468,781.90454
ALS2CR11,0.0,0.0188679797054632,*,0.008072339752330158,0.000001,0.000001,0.303034964,2.5356378513,0.183316844374702,653.81059
ACAD9,0.025345798116892162,0.6835048140336706,*,0.6535421891898451,0.10391,0.22317,1.05698543,-0.8413293837,0.998522273866115,169.80885
IMPDH1,0.6162708187342866,0.0,*,0.0,0.69586,0.09849,1.480116144,-0.2442495952,0.0749166738126071,74.88549
IMPDH2,0.670675294999805,0.019303003371928043,*,0.6259554183570789,0.96503,0.39372,2.199749045,-0.6483651047,0.975277529958081,20.66552
ACADM,0.049709643420024575,0.7169052278631806,*,0.7071570213248634,0.15704,0.72174,0.35641729,-0.2478890237,0.99426385158561,43.76588
ACADS,0.09145312736239851,0.6925310360928432,*,0.7763636133451467,0.21732,0.52588,1.571079348,-0.2001574165,0.708784269371967,1714.58162
DIEXF,0.0,0.053349246041866666,*,0.0579481383790939,0.39061,0.23111,0.558961614,1.0251424586,0.114371359811310,341.99855
GAN,0.024956539655847258,0.6896256173513428,*,0.03930290725534466,0.24569,0.28104,1.130130144,-0.5988108652,0.720432649658829,50.51575
GAL,0.07484748341138654,0.054465726796006454,*,0.09537878227543937,0.61129,0.42521,0.864570076,0.8139859271,0.264759780153752,94.99581
ACADL,0.017441940401311314,0.1259427842360508,*,0.1398667792829733,0.06718,0.32629,-0.743053285,-0.3581197867,0.296270337687393,2093.29217
NEXN,0.6513603365573367,0.028557321203707867,*,0.597411270441616,0.19167,0.10259,0.458346394,-0.0458352466,0.0144625678011929,1371.33421
GAK,0.019301839677587678,0.08098205272328196,*,0.08477146892595042,0.22857,0.21456,0.514942602,-1.3506971234,0.971129729585297,1354.12903
SNRNP200,0.7087766912045593,0.008433007648344683,*,0.08724221680359023,0.37044,0.16846,6.165737396,-2.3409222295,0.912963381860706,177.85929
GAA,0.006350301510663818,0.7568728894971868,*,0.7553295956599335,0.11717,0.93517,0.197990978,-1.1593972988,0.524262725821271,1841.49194
MAPRE2,0.012563551762668497,0.006297949319242936,*,0.0,0.80943,0.12479,2.320188043,-0.2074375289,0.939153278617016,13.16819
MAPRE1,0.021380464066113783,0.01863598277137801,*,0.07684599487319162,0.94827,0.14604,0.493921568,-0.2497093186,0.414166171553188,25.09501
MAPRE3,0.01505147842173338,0.009345552876169812,*,0.012321713559095178,0.91834,0.11809,1.111474446,-0.2735762528,0.843567958230176,0.75283
UGP2,0.10540673966731172,0.0355992049169498,*,0.1062287095683727,0.97124,0.39898,0.088268169,-0.9790726815,0.99288228040524,24.54236
SLC7A6OS,0.0,0.0,*,0.0,0.000001,0.000001,1.674504571,0.749657564,0.230866367750779,513.8609
OR1L8,0.0,0.0,*,0.0,0.000001,0.000001,-1.231621701,0.5750976438,0.0152612187082633,310.4246
OR1L6,0.0,0.0,*,0.009442297097295745,0.16197,0.08174,-0.237081457,0.9940010917,0.00206659274856484,255.17587
OR1L4,0.0,0.0,*,0.0,0.27416,0.07615,-1.091562592,1.662761848,0.129066670371535,88.47426
OR1L3,0.0,0.0,*,0.0,0.000001,0.000001,-0.042648217,2.307780051,0.184878305724782,2216.32254
OR1L1,0.0,0.0,*,0.0,0.000001,0.000001,-1.09001953,0.9296724198,0.130170169171391,539.59598
WDYHV1,0.016075327848278004,0.014750591164632685,*,0.031203136539150994,0.04347,0.13283,0.000001,0.8598965742,0.870598901033404,11714.77662
TFAM,0.0,0.0628045010472324,*,0.023293218013126303,0.08685,0.20247,0.825865639,-0.0292476112,0.99415280656789,332.99875
ATIC,0.028733386089556032,0.8193405681202488,*,0.12125990113119696,0.86437,0.69972,-0.648688847,0.2480413479,0.96768887876878,3411.60183
MYZAP,0.0,0.01773446842845235,*,0.0,0.000001,0.000001,-0.960916711,0.000001,*,1698.56598
DCLK3,0.0,0.02484281178967462,*,0.0,0.19024,0.1132,0.582403775,-0.0201505516,0.0926191967364226,85.65098
DCLK2,0.006358360352503219,0.028907870219042675,*,0.0,0.13998,0.10102,2.654490399,-0.3783461165,0.253141558682138,110.56188
SCNN1G,0.09107810313973749,0.006291192102089575,*,0.7635493417037625,0.69216,0.45347,1.113288512,-0.9533859014,0.893055817995295,675.78693
SCNN1B,0.03952097691533512,0.11159995948751303,*,0.679914806730282,0.6783,0.26884,0.194453136,0.159856957,0.720560839793243,204.40277
SCNN1A,0.08531378338175075,0.04732578717642133,*,0.6260125114496906,0.97023,0.29005,1.910018493,0.2682674972,0.643975261560243,2083.23781
SCN5A,0.11558301283010135,0.03777134562500727,*,0.7720767636716489,0.27349,0.25781,3.503386509,-1.8818839019,0.693629920055604,1128.17048
DCLK1,0.07134544228101898,0.0,*,0.01898199970397902,0.82958,0.16306,4.13988351,-0.6465439014,0.743352928346982,31.81304
SCNN1D,0.012645475781910213,0.06192744215099073,*,0.03120342602683462,0.70009,0.14008,-1.731761697,1.771089818,0.82478239090071,880.06096
GBA,0.01259776258984341,0.770120441130339,*,0.7179631620867195,0.08789,0.6361,0.184740144,0.1782635926,0.973142942199144,149.04466
OR1M1,0.0,0.0,*,0.0,0.08575,0.09971,-1.104249296,0.7091975091,0.0622209702682354,176.58105
GCG,0.043818432429119106,0.028521851552476298,*,0.08444969481487942,0.24832,0.84371,0.000001,0.0368911799,0.881117884838038,11.36425
GCK,0.0446556081625252,0.019144347959935668,*,0.7016247967548412,0.8126,0.74195,3.585821393,-0.3599402506,0.863945523287189,9.29304
CUL4A,0.021866895177556026,0.026048573193839446,*,0.08905345608897065,0.61067,0.26405,1.717589312,-0.4224386994,0.84425011842712,1807.63636
MEP1A,0.02560776412916952,0.07226344642573795,*,0.06198259182200014,0.1386,0.14733,1.011888211,1.3374680357,0.56474028584164,3075.87984
SCN4B,0.6018853982082523,0.01868549820148876,*,0.7021879737565835,0.22248,0.12747,0.869488239,-0.3838075643,0.435709912371474,17.78887
MEP1B,0.012706052530688409,0.006308874486212711,*,0.006267813637678276,0.16324,0.13511,0.574373425,0.7587517795,0.61257216088597,1007.09424
FAF2,0.0,0.00633501758571294,*,0.0,0.56666,0.1164,2.262971707,-0.4279001894,0.91086381376855,21.63519
FAF1,0.010533064793925353,0.025120070996913046,*,0.0,0.4002,0.10743,2.075836776,-0.4242585377,0.973237570458603,26.29951
CUL4B,0.0,0.0,0.7832573273989984,0.04813411241095312,0.87445,0.12121,3.047865328,-0.3617612788,0.559117095315337,9.19638
GCA,0.0,0.06797696724991864,*,0.03519925246882403,0.09315,0.1833,0.000001,0.5255523478,0.266393022699098,485.21462
RNF113B,0.022214840507700888,0.025172539680600344,*,0.008499830075531652,0.11894,0.09436,2.266038473,0.2609916862,0.590213514756463,200.46799
SCN4A,0.052541306026130496,0.09457204862140889,*,0.8075667864832966,0.13221,0.33815,2.954155447,-0.7516499422,0.793742807810823,461.6219
RNF113A,0.006310912510195916,0.0,0.06601714857862387,0.025693903308110673,0.1551,0.09276,2.501514371,0.5475995055,0.53917561279198,24.78016
RAB3GAP2,0.0063805556183408356,0.6598552418021174,*,0.6490550835661969,0.63992,0.12109,0.921006585,-1.0802315994,0.919107446943685,2000.41869
HKR1,0.00645680137849631,0.04430870165855637,*,0.048412029345842086,0.000001,0.000001,-0.888096234,0.2719078635,0.53917561279198,2989.12061
IL6ST,0.07235583935010374,0.05981519824966063,*,0.14263916116409775,0.67923,0.7643,3.196970566,0.5364633607,0.965350730642442,3018.2823
NELL1,0.012795961317442189,0.05061020457142889,*,0.04565394893296006,0.16311,0.14813,-0.568888643,0.2075899273,0.447830359523289,890.70295
RAB3GAP1,0.03665438174191962,0.7262533879670626,*,0.6375408714508319,0.42054,0.14874,1.804638863,0.2021292367,0.673058156754643,2290.07687
NELL2,0.03101866512189219,0.007559234725906018,*,0.0,0.35773,0.13434,-1.291913099,-0.6154053561,0.582167032875894,320.18616
FST,0.15735349821552944,0.022247636533798215,*,0.12402276917466364,0.88912,0.4861,2.825874626,0.591694063,0.977976959778818,44.28611
PPCS,0.0,0.02537179174539601,*,0.006329762510420734,0.11978,0.15942,2.56197722,-0.0292476112,0.0254848897222374,18.42775
WWP2,0.022201186255652913,0.0,*,0.0,0.76099,0.13681,2.572712975,-0.5051700321,0.942130486087793,127.525
WWP1,0.07808862506520454,0.012688765445390769,*,0.02833444816942591,0.70717,0.14234,2.821416893,-0.6906374577,0.996938306093028,65.03059
WWOX,0.07857604591930788,0.8013231035519681,*,0.21275409404202572,0.48891,0.98177,-2.96437823,1.0967606598,0.445309988350381,4591.535
FTL,0.04743814325056172,0.07843888523777712,*,0.041814993476164714,0.08288,0.64843,1.244380995,-0.1633450269,0.954868914104214,10.88019
SGPL1,0.0062417075673038775,0.147504421213219,*,0.08572384870435229,0.16544,0.43246,0.655563905,-0.290161348,0.553570848829043,406.33204
C5AR2,0.009471490643362052,0.032862891466981646,*,0.00788629143904734,0.05201,0.15302,0.000001,-0.3342536733,*,88.19648
C5AR1,0.031182123579967837,0.05135507822256665,*,0.13801260485556568,0.13565,0.46572,-0.80059524,-0.5988108652,0.715162264832588,26.00885
FRY,0.11228486855402346,0.023174531158054183,*,0.05902809537866171,0.000001,0.000001,4.771596467,-2.6594714619,0.75413729950024,2413.95265
ACAP3,0.01898097135829949,0.03240977586019872,*,0.02549091940785257,0.20316,0.11007,1.206164642,-0.3526616974,0.78140813875094,131.90999
PPBP,0.058128220239411464,0.03308917972464711,*,0.02977297410150245,0.34794,0.38595,0.000001,-0.141298762,0.73177940481468,2.0088
ACAP1,0.031291473195741035,0.0,*,0.01818603121966729,0.6323,0.09928,1.91489172,0.0018954643,0.549065231185629,504.0071
ACAP2,0.018723470754710012,0.012763684421168854,*,0.012750010576186464,0.35555,0.11517,2.432475501,-0.6024505683,0.718714824912254,40.66494
ATP5C1,0.0,0.07717777579915543,*,0.0718067563434583,0.31179,0.56962,0.877050761,-0.317668748,0.945149854881108,19.26228
NEK8,0.0,0.6896460540377451,*,0.0,0.28199,0.10688,0.448534887,-1.2418346636,0.99519341053654,57.54525
OR2D2,0.0,0.0,*,0.0,0.000001,0.000001,-0.529047581,2.175443036,0.114371359811310,3996.34126
NEK9,0.026660812971353268,0.09646388077666239,*,0.05875253183669505,0.44488,0.31694,1.295897959,-0.4169830344,0.964729317877688,437.85332
OR2D3,0.0,0.018910051661883316,*,0.0,0.0778,0.0728,-0.447285366,1.1078757944,0.134176156535041,7683.58187
CDCA7L,0.0,0.027622147238596642,*,0.03752465057250293,0.34931,0.11906,-0.798335955,-1.0654447893,0.990064633426724,47.28403
NEK4,0.0063408093331903115,0.0,*,0.0064571394936485,0.50058,0.07388,1.412686704,-0.3544805185,0.257069922553752,2610.91537
NEK5,0.012799794267780261,0.0,*,0.024397939748681114,0.000001,0.000001,0.232280682,1.0674168145,0.3963048532478,1028.78233
NEK6,0.017751036219047205,0.006326062970615001,*,0.010540016247809765,0.12306,0.11384,1.985091343,-0.3599402506,0.996632664874298,287.30993
MDH2,0.02819860774420763,0.14767016255188006,*,0.18313303651353421,0.32327,0.90548,-0.622999568,-0.3342536733,0.997635620976845,208.93323
MDH1,0.014860457116474752,0.04246534106716475,*,0.08642488683282679,0.18839,0.62085,1.018137196,-0.2074375289,0.990643180208386,36.87035
NEK7,0.009567972784675973,0.02503729512672112,*,0.02542016078195335,0.24935,0.11215,0.497427608,-0.0292476112,0.988509102386143,55.39612
OR2B6,0.0,0.0,*,0.0,0.000001,0.000001,-1.040452825,-0.0256086474,0.114371359811310,720.20671
FUS,0.07031878160397649,0.05295728539797222,*,0.05369031639679187,0.42621,0.49093,1.753715066,-1.0011204781,0.856347197618554,78.86065
TCEB3CL2,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,*,4.81382
OR2B3,0.0,0.0,*,0.0,0.000001,0.000001,-1.41905529,-0.0715203155,4.70379629099271e-05,44.56192
NEK3,0.0,0.06789233878289477,*,0.012437263753120927,0.11626,0.08877,-0.047829102,0.1984903706,0.832355119895948,4105.4212
NEK2,0.012815208889889771,0.6707254516638939,*,0.04138574012549879,0.85196,0.20525,0.94278159,-0.3140274219,0.994632367595487,1335.03725
NEK1,0.027774395867323484,0.053274084800223796,*,0.012701890306552593,0.59582,0.09298,1.005299089,-0.0826505704,0.32914582811487,1485.56231
LRRC75B,0.018594457280077338,0.0,*,0.012760133343617513,0.000001,0.000001,0.000001,1.5763734476,*,*
LRRC75A,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.9260412325,*,*
ACAT2,0.0,0.09839425385630737,*,0.06186153078069792,0.11409,0.25895,1.121151765,-0.3599402506,0.347813347633028,3588.96459
ACAT1,0.028610081791651504,0.7476698456442898,*,0.7316529782777541,0.33314,0.47999,0.521074682,-0.5381321944,0.922784441838243,1846.33331
PPAT,0.04133366929348321,0.017504615638356515,*,0.01282789276363633,0.89076,0.37887,2.649154669,-0.0053819721,0.994644788055048,29.7895
FUZ,0.640925728597716,0.0751149013226076,*,0.0802523724095843,0.36339,0.24864,0.327646313,0.0184834648,0.939919892673222,625.91831
NR1H2,0.20044118756086274,0.07104502791259758,*,0.12039408858830053,0.79654,0.7543,1.921981368,-0.4903975986,0.995955379500103,3311.59288
PPAN,0.006343100563677251,0.027801115318854996,*,0.0525820043743981,0.000001,0.000001,-0.580457526,-0.8633770209,0.94603092390127,1585.22106
VRK1,0.0,0.6955825299440761,*,0.040545147876181985,0.72004,0.1034,0.381003267,-0.381986487,0.965544213186856,25.27161
VRK2,0.022684282422489998,0.06433319533417702,*,0.006393451168683066,0.13255,0.0962,-1.190556353,0.0662141039,0.951292717598305,3255.28139
VRK3,0.019279083400786597,0.0336349065278783,*,0.03993576409795218,0.07305,0.08176,0.760468726,0.8892141097,0.987534912256596,2416.11135
MAML3,0.03381481716338184,0.052049730233149544,*,0.025426749275321715,0.2485,0.10364,1.429961804,0.0293998611,0.979468490245164,1196.42907
OR2C3,0.0,0.006322817062930319,*,0.0,0.000001,0.000001,-0.021755903,0.9296724198,0.093910316683494,599.30859
NR1H4,0.04882268274016472,0.014246523146362254,*,0.16189244862074895,0.54158,0.65462,2.330624449,0.1948527018,0.968678698216638,69.49242
NR1H3,0.11483360495513197,0.06991487227405643,*,0.18931272329850565,0.95723,0.54243,1.238190083,-0.6465439014,0.99948505178054,37.64316
OR2C1,0.0,0.0,*,0.012579086399889373,0.000001,0.000001,-0.168773328,1.1317422107,0.095359527973573,3183.81879
TYROBP,0.022563866906274807,0.6467366500021875,*,0.0476932462264149,0.14095,0.31055,-0.222787604,0.237127192,0.51017952900163,158.00999
MDFI,0.026469571087059853,0.008482969297882456,*,0.0,0.47616,0.18455,-0.620182236,-0.1376585754,0.939960308567263,120.89326
OR2A2,0.0,0.0,*,0.0,0.000001,0.000001,-0.60348212,1.1740222976,0.110872652046176,3286.92365
OR2A5,0.0,0.0,*,0.0,0.000001,0.000001,-0.716692649,1.4643020005,0.0541576421238838,7106.98152
OR2A4,0.010600218118132191,0.0,*,0.0,0.000001,0.000001,2.292780726,0.000001,0.200976018291799,333.95088
OR2A7,0.0,0.0,*,0.0,0.000001,0.000001,1.918921516,0.000001,0.201239953044655,946.38876
TM2D1,0.0,0.00842756799819234,*,0.0,0.34406,0.09894,1.32928464,0.000001,0.00419862358496556,115.6404
TM2D2,0.0,0.02270087951313309,*,0.006263965422844844,0.12316,0.10048,0.000001,-0.0072013718,0.340912402459394,29.27218
MAML1,0.0,0.040000463833699415,*,0.04221677017823825,0.56824,0.10646,0.462518536,0.2296361838,0.973266734488606,1245.10841
MAML2,0.012915044576025934,0.05627379175689128,*,0.06414321843255905,0.28735,0.13371,-0.545477039,0.2075899273,0.99092376573957,1240.98759
FTO,0.0401094878908029,0.7545935435806448,*,0.07892699058252897,0.42596,0.28005,-1.335113293,-0.288341872,0.512605325707615,98.07425
ALMS1,0.014891746484110123,0.6921865515052519,*,0.6626198128704178,0.07684,0.1104,-0.458619126,2.2852761184,0.0420749775518771,13445.86056
TM2D3,0.0,0.040692015252208745,*,0.012488723374397503,0.1174,0.11255,0.258275601,0.3509954662,0.358536965946887,80.9731
AFG3L2,0.025730132561292758,0.006278930287547953,*,0.0,0.5297,0.10986,2.666376536,-0.6024505683,0.97555305706733,36.24735
PPA2,0.01247015893716136,0.08218486949692205,*,0.025651035898647485,0.0435,0.14527,-1.145470195,-0.0035625971,0.597289219376268,3367.76337
PPA1,0.01748882305600726,0.04145377958582874,*,0.11944392464851906,0.60042,0.69332,0.834216976,-0.2735762528,0.673999213651998,15.17107
TNKS1BP1,0.0,0.06274570772277469,*,0.019067151645326894,0.31646,0.09844,0.732027861,1.9163826898,0.62367246168578,1715.46291
ZFHX4,0.03720021052346767,0.05272660098684495,*,0.05675313738383745,0.92237,0.08897,3.721643305,-1.7371302589,0.201574049871949,2869.66786
NR1I3,0.058100227584682244,0.09898984409917941,*,0.08338812978954185,0.33475,0.34786,0.669058366,-0.6465439014,0.944739474370892,37.30618
NR1I2,0.05163344253032476,0.1866428932302094,*,0.18986149284497736,0.4518,0.65028,0.000001,-0.5528988129,0.995621337281936,99.56266
SUPT16H,0.014431157369735293,0.019048555504677062,*,0.025261749482209616,0.000001,0.000001,4.145409357,-0.6226769456,0.974260714146257,137.66884
FUK,0.00618797951398698,0.11360508122690449,*,0.08548039028297716,0.19333,0.13669,-0.868052334,-0.916836882,0.953673061182293,572.35277
ZFHX2,0.0,0.028025922968286758,*,0.02532743658739514,0.26622,0.09686,0.000001,0.000001,0.192105971563776,5201.88956
ZFHX3,0.08339897485533862,0.04159128080898907,*,0.0663217779457998,0.74579,0.15507,0.739533003,-4.2632037141,0.889787951988046,6032.74571
OR2B2,0.0,0.008427033395574586,*,0.0,0.000001,0.000001,0.644052265,1.1942560785,0.408124746913313,903.05828
